id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
430,UCSB,IZC,,PreservedSpecimen,b7544d85-34c5-48a2-abcc-ead5f2d89c64,"UCSB-IZC 00000249",,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Stratiomys,3557,"Geoffroy, 1762",Stratiomys,,,,"Rachel Behm",2017,,,,,,,,,,1960-04-07,1960,4,7,98,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"San Marcos Pass",,0,,34.5116596,-119.824585,,1116,,"rbehm (2017-10-23 23:34:22)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:34:22",,1,urn:uuid:b7544d85-34c5-48a2-abcc-ead5f2d89c64,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=430
431,UCSB,IZC,,PreservedSpecimen,a921af4c-ef08-4bfb-b264-579c92ebd5f4,"UCSB-IZC 00000247",,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Sargus,3560,"Fabricius, 1798",Sargus,,,,"Rachel Behm",2017,,,,,,,,,,1975-05-00,1975,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Upper Oso",,0,,34.652021,-119.734009,,71242,,"rbehm (2017-10-23 23:34:54)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:34:54",,1,urn:uuid:a921af4c-ef08-4bfb-b264-579c92ebd5f4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=431
432,UCSB,IZC,,PreservedSpecimen,02a6d248-9d49-4f79-b8d8-a2224c562b4c,"UCSB-IZC 00000240",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,"A.M. Wenner",,,,1959-07-03,1959,7,3,184,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:02a6d248-9d49-4f79-b8d8-a2224c562b4c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=432
433,UCSB,IZC,,PreservedSpecimen,9189c1d0-1668-41ec-920a-9f3dd89c2ec8,"UCSB-IZC 00000236",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,,,,,1981-05-25,1981,5,25,145,,,,,,,,,,,,,,,,,,,,,"United States",California,Inyo,,"Death Valley",,0,,,,,,,,,,,,,,,,,,,,,"2017-07-20 12:59:59",,1,urn:uuid:9189c1d0-1668-41ec-920a-9f3dd89c2ec8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=433
434,UCSB,IZC,,PreservedSpecimen,aec14dcd-5cdb-4139-a780-8769a21c94b1,"UCSB-IZC 00000235",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-04-00,1975,4,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Goddard Campground",,0,,34.77886,-119.78894,,55923,,"rbehm (2017-10-23 23:26:45)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:26:45",,1,urn:uuid:aec14dcd-5cdb-4139-a780-8769a21c94b1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=434
435,UCSB,IZC,,PreservedSpecimen,9ebb90bb-b42e-44d8-925e-b39f62dc9927,"UCSB-IZC 00000234",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-05-00,1975,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara","Santa Barbara","Paradise road",,0,,34.55662,-119.76239,,973,,"rbehm (2017-10-23 23:28:14)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2018-04-17 15:09:43",,1,urn:uuid:9ebb90bb-b42e-44d8-925e-b39f62dc9927,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=435
436,UCSB,IZC,,PreservedSpecimen,51e6e45f-f5d3-485e-ba53-04b02a6ac366,"UCSB-IZC 00000233",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1983-05-07,1983,5,7,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara","Santa Barbara","Goddard Campground",,0,,34.690422,-119.90979,,66089,,"rbehm (2017-10-23 23:26:29)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2018-04-17 15:10:14",,1,urn:uuid:51e6e45f-f5d3-485e-ba53-04b02a6ac366,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=436
437,UCSB,IZC,,PreservedSpecimen,63ed785e-792c-4e05-bd02-4c06e646a700,"UCSB-IZC 00000231",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 19:26:20",,1,urn:uuid:63ed785e-792c-4e05-bd02-4c06e646a700,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=437
438,UCSB,IZC,,PreservedSpecimen,88dd10f0-a7ff-424d-bf72-99a1e2e42174,"UCSB-IZC 00000229",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 19:12:43",,1,urn:uuid:88dd10f0-a7ff-424d-bf72-99a1e2e42174,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=438
439,UCSB,IZC,,PreservedSpecimen,49d25b62-85cb-4009-a189-18b3fa0094be,"UCSB-IZC 00000228",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-05-00,1975,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara","Santa Barbara","Scofield Peak",,0,,34.742348,-119.854858,,62591,,"rbehm (2017-10-23 23:29:06)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2018-04-17 15:10:56",,1,urn:uuid:49d25b62-85cb-4009-a189-18b3fa0094be,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=439
440,UCSB,IZC,,PreservedSpecimen,e01e909a-8ac4-4c95-8d3d-a2a1377ffaaf,"UCSB-IZC 00000222",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1981-05-24,1981,5,24,144,,,,,,,,,,,,,,,,,,,,,"United States",California,Tulare,,"Long Meadow Campground",,0,,35.979393,-118.582032,,301,,"rbehm (2017-10-07 22:20:05)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 22:20:05",,1,urn:uuid:e01e909a-8ac4-4c95-8d3d-a2a1377ffaaf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=440
441,UCSB,IZC,,PreservedSpecimen,e5a0245d-7e20-4b22-ab5c-268fd4c56862,"UCSB-IZC 00000221",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,"A.M. Wenner",,,,1959-07-03,1959,7,3,184,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:e5a0245d-7e20-4b22-ab5c-268fd4c56862,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=441
442,UCSB,IZC,,PreservedSpecimen,31c7f774-5225-4d56-9964-b2e2bed5f521,"UCSB-IZC 00000218",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,"A.M. Wenner",,,,1959-07-03,1959,7,3,184,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:31c7f774-5225-4d56-9964-b2e2bed5f521,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=442
443,UCSB,IZC,,PreservedSpecimen,08169295-dbdf-48fa-9580-7662104abfc8,"UCSB-IZC 00000213",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 19:08:48",,1,urn:uuid:08169295-dbdf-48fa-9580-7662104abfc8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=443
444,UCSB,IZC,,PreservedSpecimen,4390194a-da67-4dd5-9529-156a6e110b85,"UCSB-IZC 00000206",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1983-05-21,1983,5,21,141,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Figueroa Mountain Station",,0,,34.73512,-120.00736,,110,,"rbehm (2017-10-23 23:26:14)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:26:15",,1,urn:uuid:4390194a-da67-4dd5-9529-156a6e110b85,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=444
445,UCSB,IZC,,PreservedSpecimen,4e2bc045-7258-4df1-8c23-6ed33eeef5ba,"UCSB-IZC 00000186",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,"Chrysopilus thoracicus",3554,"(Fabricius, 1805)",Chrysopilus,thoracicus,,,"Rachel Behm",2017,,,,,,"A.M. Wenner",,,,1959-06-11,1959,6,11,162,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:4e2bc045-7258-4df1-8c23-6ed33eeef5ba,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=445
446,UCSB,IZC,,PreservedSpecimen,44046d62-4266-46ab-8fb9-b2174795aea4,"UCSB-IZC 00000185",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-04-00,1975,4,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Goddard Campground",,0,,34.77886,-119.78894,,55923,,"rbehm (2017-10-23 23:26:45)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:26:45",,1,urn:uuid:44046d62-4266-46ab-8fb9-b2174795aea4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=446
447,UCSB,IZC,,PreservedSpecimen,45c02948-6370-47bc-a523-b54c3512ae04,"UCSB-IZC 00000184",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1982-05-22,1982,5,22,142,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Figueroa Mountain Station",,0,,34.73512,-120.00736,,110,,"rbehm (2017-10-23 23:26:14)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:26:15",,1,urn:uuid:45c02948-6370-47bc-a523-b54c3512ae04,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=447
448,UCSB,IZC,,PreservedSpecimen,91589f99-956a-47e9-8a39-6de5128af382,"UCSB-IZC 00000183",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,"Student Collection UCSB Zoology 125: Susan",,,,1989-05-01,1989,5,19,121,,,,,,,,,,,,,,,,,,Net,,,"United States",California,"Santa Barbara",,Oso,,0,,34.55656,-119.7711,,,,"rbehm (2017-10-23 21:35:38)",,"georef batch tool 2017-10-23; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2018-04-17 15:14:14",,1,urn:uuid:91589f99-956a-47e9-8a39-6de5128af382,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=448
449,UCSB,IZC,,PreservedSpecimen,0d396ca1-bdef-4ec3-9738-6ec60ac7f861,"UCSB-IZC 00000182",,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanidae,3555,,,,,,,,,,,,,"A.M. Wenner",,,,1959-06-30,1959,6,30,181,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:0d396ca1-bdef-4ec3-9738-6ec60ac7f861,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=449
450,UCSB,IZC,,PreservedSpecimen,101f868c-5921-4197-b75e-1ff31c98da46,"UCSB-IZC 00000151",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 19:12:31",,1,urn:uuid:101f868c-5921-4197-b75e-1ff31c98da46,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=450
451,UCSB,IZC,,PreservedSpecimen,9ee6db2b-b8d8-4fc5-9e1b-227796b2c2cd,"UCSB-IZC 00000148",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,"Chrysopilus thoracicus",3554,"(Fabricius, 1805)",Chrysopilus,thoracicus,,,"Rachel Behm",2017,,,,,,"A.M. Wenner",,,,1960-06-09,1960,6,9,161,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,0,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:9ee6db2b-b8d8-4fc5-9e1b-227796b2c2cd,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=451
452,UCSB,IZC,,PreservedSpecimen,9b6cd770-528b-446a-a17d-afce163039ad,"UCSB-IZC 00000147",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-06-00,1975,6,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",Goleta,"University of California Santa Barbara",,0,,34.412713,-119.848843,,1009,,"seltmann (2017-04-18 16:49:23)",,"georef batch tool 2017-04-18; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2018-04-17 15:14:56",,1,urn:uuid:9b6cd770-528b-446a-a17d-afce163039ad,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=452
453,UCSB,IZC,,PreservedSpecimen,abb759cc-93d4-43fc-b899-ea786a30f360,"UCSB-IZC 00000140",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-05-00,1975,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Ynez River",,0,,34.632392,-119.880777,,87197,,"rbehm (2017-10-23 21:45:06)",,"georef batch tool 2017-10-23; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-23 21:45:07",,1,urn:uuid:abb759cc-93d4-43fc-b899-ea786a30f360,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=453
454,UCSB,IZC,,PreservedSpecimen,d63b794f-65c6-4d8d-ad9b-d1808f139665,"UCSB-IZC 00000137",,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagionidae,3552,,,,,,,,,,,,,,,,,1975-05-00,1975,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Red Rock",,0,,34.735414,-119.95791,,70081,,"rbehm (2017-10-23 23:28:29)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 23:28:29",,1,urn:uuid:d63b794f-65c6-4d8d-ad9b-d1808f139665,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=454
455,UCSB,IZC,,PreservedSpecimen,db05ddd5-aa17-4359-ab47-747877e323f4,"UCSB-IZC 00000828",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"C. F. Soo Hoo",,,,1956-04-28,1956,4,28,119,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Bernardino",,"Lucerne Valley",,,,34.476448,-116.94423,,7600,,"rbehm (2018-10-11 20:24:58)",,"georef batch tool 2018-10-11; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2018-10-11 20:24:58",,1,urn:uuid:db05ddd5-aa17-4359-ab47-747877e323f4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=455
456,UCSB,IZC,,PreservedSpecimen,1a73ec91-f479-482f-b1ae-b7e9ff4d2253,"UCSB-IZC 00000825",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,Croft,,,,1956-04-28,1956,4,28,119,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Bernardino",,"Lucerne Valley",,0,,34.476448,-116.94423,,7600,,"rbehm (2018-10-11 20:24:58)",,"georef batch tool 2018-10-11; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2018-10-11 20:24:58",,1,urn:uuid:1a73ec91-f479-482f-b1ae-b7e9ff4d2253,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=456
457,UCSB,IZC,,PreservedSpecimen,bc259fd8-265d-42af-bc18-93f775861ed7,"UCSB-IZC 00000817",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"Student Collector Zoology 126",,,,1985-05-25,1985,5,25,145,,,"Pritchett may refer to the name of the collector",,,,,,,,,,,,,,,,,,"United States",California,Mono,,"Rock Creek Road",,,,,,,,,,,,,,1920,,,,,"6300 ft",,,,"2017-07-19 20:36:32",,1,urn:uuid:bc259fd8-265d-42af-bc18-93f775861ed7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=457
458,UCSB,IZC,,PreservedSpecimen,b0b56df2-4f96-4773-8f47-8c1dd6472fa0,"UCSB-IZC 00000804",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,"G. Robinson",1975-04-00,,,,,,"G. Robinson",,,,1975-04-00,,,,,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Figueroa Mountain",,0,,34.743317,-119.985143,,1807,,"rbehm (2017-10-23 22:50:44)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 22:50:44",,1,urn:uuid:b0b56df2-4f96-4773-8f47-8c1dd6472fa0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=458
459,UCSB,IZC,,PreservedSpecimen,6e5d8982-b896-45ad-9ab9-4d36d0b92ab5,"UCSB-IZC 00000803",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,1975-05-00,1975,5,,,,,,,,"Upper Oso could be the campground or the canyon",,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Upper Oso",,,,34.652021,-119.734009,,71242,,"rbehm (2017-10-23 22:57:01)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 22:57:01",,1,urn:uuid:6e5d8982-b896-45ad-9ab9-4d36d0b92ab5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=459
460,UCSB,IZC,,PreservedSpecimen,c0acae08-d33c-4782-aea5-46a912cd6b24,"UCSB-IZC 00000799",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,1964-05-19,1964,5,19,140,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Ynez Valley",,0,,34.584154,-120.097368,,6152,,"rbehm (2017-10-23 22:56:46)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 22:56:46",,1,urn:uuid:c0acae08-d33c-4782-aea5-46a912cd6b24,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=460
461,UCSB,IZC,,PreservedSpecimen,3f8d162a-11ae-4ffc-9eff-6ba190d6d88d,"UCSB-IZC 00000789",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"K. Wisehart",,,,1962-05-10,1962,5,10,130,,,"Did not want to assume that it is the Upper Oso Campground",,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Oso Campground 7 Miles North of Santa Barbara",,0,,34.522384,-119.69819,,14331,,"rbehm (2017-10-23 21:36:35)",,"georef batch tool 2017-10-23; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-23 21:36:35",,1,urn:uuid:3f8d162a-11ae-4ffc-9eff-6ba190d6d88d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=461
462,UCSB,IZC,,PreservedSpecimen,832e1f3f-ee8b-45fd-a8e4-271edbb4c657,"UCSB-IZC 00000779",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"M. Roberts",,,,1969-05-00,1969,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,Kern,,"Tule BK Refuge",,0,,,,,,,,,,,,,,,,,,,,,"2017-07-20 12:59:59",,1,urn:uuid:832e1f3f-ee8b-45fd-a8e4-271edbb4c657,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=462
463,UCSB,IZC,,PreservedSpecimen,141c61da-1c7d-415e-91c2-162821f6edaa,"UCSB-IZC 00000748",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"A. M. Wenner",,,,1959-08-15,1959,8,15,227,,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Livingston,,"E.S. George Reserve",,,,42.458463,-84.011529,,10726,,"rbehm (2017-10-07 20:18:49)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:18:49",,1,urn:uuid:141c61da-1c7d-415e-91c2-162821f6edaa,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=463
464,UCSB,IZC,,PreservedSpecimen,b3cbdb93-fb5f-4e22-ad87-4ef8bcc04a86,"UCSB-IZC 00000738",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,"Student collection UCSB Zoo 125",,,,1989-05-28,1989,5,28,148,,,"Plant could refer to locality or habitat",,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,Oso,,0,,34.55656,-119.7711,,,,"rbehm (2017-10-23 22:53:10)",,"georef batch tool 2017-10-23","reviewed - high confidence",,,,,,,,,,,"2017-10-23 22:53:10",,1,urn:uuid:b3cbdb93-fb5f-4e22-ad87-4ef8bcc04a86,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=464
465,UCSB,IZC,,PreservedSpecimen,8822ec86-5a56-46fc-b1e1-ed276e695f5a,"UCSB-IZC 00000730",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,1972-05-00,1972,5,,,,,,,,,,,,,,,,,,,,,,,"United States",California,Butte,,Chico,,,,39.728494,-121.837478,,14699,,"rbehm (2017-10-07 20:34:56)",,"georef batch tool 2017-10-07; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2017-10-07 20:34:56",,1,urn:uuid:8822ec86-5a56-46fc-b1e1-ed276e695f5a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=465
466,UCSB,IZC,,PreservedSpecimen,88151815-96ed-4dbb-9cdf-94f1e8eafbae,"UCSB-IZC 00000723",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,,,,,,,,Anthrax??????,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 20:29:32",,1,urn:uuid:88151815-96ed-4dbb-9cdf-94f1e8eafbae,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=466
467,UCSB,IZC,,PreservedSpecimen,091631b3-4f86-49ac-90fd-48c31879abb9,"UCSB-IZC 00000722",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,,,,,,,,"Villa could refer to a locality or the name of the collector",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-07-19 20:23:53",,1,urn:uuid:091631b3-4f86-49ac-90fd-48c31879abb9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=467
468,UCSB,IZC,,PreservedSpecimen,64a0caa2-1a62-4a2d-b80e-22e9b880f0b0,"UCSB-IZC 00000702",,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombyliidae,3565,,,,,,,,,,,,,,,,,0000-06-24,,,,,,,,Stream,,,,,,,,,,,,,,,,,,,,,Stream,,0,,,,,,,,,,,,,,,,,,,,,"2017-07-19 19:47:14",,1,urn:uuid:64a0caa2-1a62-4a2d-b80e-22e9b880f0b0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=468
